id,impact.gap,impact.magnitude,impact.significance,location.depth,location.distance,location.full,location.latitude,location.longitude,location.name,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
ci37642096,79,1.07,18,1.62,0.07055,"16km NNE of Thousand Palms, CA",33.9478333,-116.3243333,California,28,1.47E+12,7/28/2016 19:23,19,23,7,39,2016
nc72667776,121,1.56,37,4.58,0.09862,"22km SSE of Mammoth Lakes, California",37.4701667,-118.8436667,California,28,1.47E+12,7/28/2016 19:29,19,29,7,26,2016
ci37642104,95,0.79,10,9.73,0.09233,"20km NNW of Borrego Springs, CA",33.4308333,-116.4273333,California,28,1.47E+12,7/28/2016 19:29,19,29,7,34,2016
nc72667781,260,0.12,0,-0.69,0.0382,"10km SE of Mammoth Lakes, California",37.5771667,-118.8956667,California,28,1.47E+12,7/28/2016 19:33,19,33,7,8,2016
nc72667786,229,0.53,4,5.23,0.03176,"13km SE of Mammoth Lakes, California",37.5703333,-118.8605,California,28,1.47E+12,7/28/2016 19:35,19,35,7,49,2016
ci37642120,53,1.06,17,7.63,0.05852,"10km ENE of Desert Hot Springs, CA",33.9993333,-116.4101667,California,28,1.47E+12,7/28/2016 19:43,19,43,7,3,2016
ci37642128,41,0.99,15,4.87,0.03908,"3km SW of Anza, CA",33.5381667,-116.6946667,California,28,1.47E+12,7/28/2016 19:46,19,46,7,37,2016
nc72667806,71,1.15,20,1.87,0.005896,"4km WNW of Cobb, California",38.8356667,-122.7734985,California,28,1.47E+12,7/28/2016 20:00,20,0,7,55,2016
nc72667826,39,2.16,72,4.92,0.04169,"14km SSE of Ridgemark, California",36.6876667,-121.318,California,28,1.47E+12,7/28/2016 20:20,20,20,7,8,2016
ci37642176,77,1.09,18,17.53,0.08066,"2km ESE of Cabazon, CA",33.9111667,-116.77,California,28,1.47E+12,7/28/2016 20:33,20,33,7,31,2016
nn00553740,202.46,0.7,8,7.5,0.222,"4km ESE of Big Pine, California",37.1425,-118.2447,California,28,1.47E+12,7/28/2016 20:38,20,38,7,42,2016
nc72667886,240,0.13,0,4.81,0.02542,"12km SE of Mammoth Lakes, California",37.5796667,-118.8583333,California,28,1.47E+12,7/28/2016 21:17,21,17,7,58,2016
nc72667881,96,1.55,37,6.39,0.2045,"27km SW of West Bishop, California",37.1621667,-118.6596667,California,28,1.47E+12,7/28/2016 21:19,21,19,7,5,2016
nc72667891,141,1.58,38,8.65,0.205,"27km SW of West Bishop, California",37.1605,-118.6521667,California,28,1.47E+12,7/28/2016 21:22,21,22,7,57,2016
ci37642216,36,1.63,41,10.28,0.08738,"15km WNW of Morongo Valley, CA",34.0941667,-116.73,California,28,1.47E+12,7/28/2016 21:24,21,24,7,56,2016
nc72667901,119,0.45,3,3.72,0.03854,"24km WSW of Coalinga, California",36.0303333,-120.592,California,28,1.47E+12,7/28/2016 21:29,21,29,7,56,2016
ci37642232,79,1.36,28,5.16,0.05715,"6km SE of Bombay Beach, CA",33.3098333,-115.6878333,California,28,1.47E+12,7/28/2016 21:38,21,38,7,28,2016
ci37642264,91,0.91,13,6.7,0.07019,"9km N of Coso Junction, CA",36.1241667,-117.9411667,California,28,1.47E+12,7/28/2016 22:54,22,54,7,29,2016
ci37642272,78,0.9,12,1.65,0.07297,"16km NNE of Thousand Palms, CA",33.9508333,-116.3218333,California,28,1.47E+12,7/28/2016 22:59,22,59,7,4,2016
nc72667966,56,0.78,9,0.14,0.01023,"4km W of Cobb, California",38.8235016,-122.7805023,California,28,1.47E+12,7/28/2016 23:36,23,36,7,47,2016
nc72667976,171,0.98,15,8.61,0.04184,"3km SW of Broadmoor, California",37.6681667,-122.5103333,California,28,1.47E+12,7/28/2016 23:53,23,53,7,24,2016
ci37642280,64,0.9,12,1.73,0.07034,"16km NNE of Thousand Palms, CA",33.9485,-116.3246667,California,29,1.47E+12,7/29/2016 00:43,0,43,7,48,2016
ci37642344,47,1.34,29,8.97,0.01823,"1km NNE of View Park-Windsor Hills, CA",34.003,-118.3456667,California,29,1.47E+12,7/29/2016 01:24,1,24,7,54,2016
ci37642352,79,0.86,11,2.13,0.07005,"16km NNE of Thousand Palms, CA",33.9495,-116.3251667,California,29,1.47E+12,7/29/2016 01:37,1,37,7,56,2016
ci37642368,186,0.83,11,12.4,0.08674,"10km N of Borrego Springs, CA",33.3421667,-116.3626667,California,29,1.47E+12,7/29/2016 02:30,2,30,7,36,2016
ci37642376,61,0.6,6,1.52,0.003184,"16km NE of Little Lake, CA",36.0225,-117.7673333,California,29,1.47E+12,7/29/2016 02:34,2,34,7,14,2016
ci37642384,48,1.64,41,1.09,0.03708,"12km E of Coso Junction, CA",36.0251667,-117.811,California,29,1.47E+12,7/29/2016 03:27,3,27,7,36,2016
ci37642400,94,1.06,17,1.61,0.08788,"39km E of Olancha, CA",36.2335,-117.5723333,California,29,1.47E+12,7/29/2016 03:41,3,41,7,48,2016
ci37642408,44,0.71,8,12.32,0.05843,"8km SW of Idyllwild, CA",33.6793333,-116.773,California,29,1.47E+12,7/29/2016 04:03,4,3,7,10,2016
nc72668026,99,1.29,26,3.46,0.03935,"9km NNW of Dixon Lane-Meadow Creek, California",37.4481667,-118.4723333,California,29,1.47E+12,7/29/2016 04:13,4,13,7,8,2016
ci37642416,38,0.87,12,1.86,0.07894,"20km ENE of Thermal, CA",33.7285,-115.9443333,California,29,1.47E+12,7/29/2016 04:15,4,15,7,23,2016
ci37642424,69,1,15,8.47,0.03847,"5km W of Desert Hot Springs, CA",33.97,-116.5561667,California,29,1.47E+12,7/29/2016 04:29,4,29,7,44,2016
nn00553699,117.15,0.3,1,11.6,0.043,"48km NNE of Mammoth Lakes, California",38.0431,-118.7324,California,29,1.47E+12,7/29/2016 04:32,4,32,7,28,2016
ci37642432,114,0.73,8,6.65,0.1045,"9km E of Ridgecrest, CA",35.6251667,-117.5813333,California,29,1.47E+12,7/29/2016 04:52,4,52,7,11,2016
nc72668316,314,0.52,4,8.42,0.101,"13km ESE of Shingletown, California",40.437,-121.749,California,29,1.47E+12,7/29/2016 05:23,5,23,7,51,2016
nc72668046,335,1.27,25,0.5,0.2689,"43km ESE of Bridgeport, California",38.0175,-118.8406667,California,29,1.47E+12,7/29/2016 05:52,5,52,7,7,2016
nc72668051,122,0.2,1,2.69,0.002215,"6km ESE of Mammoth Lakes, California",37.656,-118.9081667,California,29,1.47E+12,7/29/2016 06:00,6,0,7,28,2016
nc72668056,320,1.26,24,16.84,0.184,"25km ESE of Yosemite Valley, California",37.6886667,-119.3005,California,29,1.47E+12,7/29/2016 06:13,6,13,7,52,2016
ci37642440,108,0.6,6,13.29,0.04929,"22km ESE of Anza, CA",33.4808333,-116.4556667,California,29,1.47E+12,7/29/2016 07:51,7,51,7,3,2016
nc72668096,100,0.73,8,8.79,0.05372,"25km NE of Soledad, California",36.575,-121.1061667,California,29,1.47E+12,7/29/2016 07:55,7,55,7,11,2016
nn00553752,126.26,0.9,12,12.3,0.071,"15km E of East Quincy, California",39.9133,-120.7184,California,29,1.47E+12,7/29/2016 08:15,8,15,7,32,2016
ci37642456,79,1.25,24,3.11,0.02129,"13km WSW of Niland, CA",33.192,-115.6456667,California,29,1.47E+12,7/29/2016 08:17,8,17,7,2,2016
ci37642464,72,1.8,50,2.89,0.1964,"38km ESE of Johannesburg, CA",35.207,-117.2721667,California,29,1.47E+12,7/29/2016 08:27,8,27,7,58,2016
nc72668106,125,0.73,8,1.45,0.008099,"9km NW of The Geysers, California",38.8240013,-122.8453369,California,29,1.47E+12,7/29/2016 08:33,8,33,7,14,2016
ci37642472,70,1.67,43,3.15,0.01895,"13km WSW of Niland, CA",33.1928333,-115.642,California,29,1.47E+12,7/29/2016 08:34,8,34,7,53,2016
nc72668111,83,1.24,24,7.34,0.05617,"25km NE of Soledad, California",36.5716667,-121.1088333,California,29,1.47E+12,7/29/2016 08:37,8,37,7,56,2016
nc72668126,92,0.57,5,2.31,0.006047,"9km W of Cobb, California",38.8376656,-122.8278351,California,29,1.47E+12,7/29/2016 08:54,8,54,7,29,2016
nc72668131,48,0.5,4,2.4,0.01045,"3km W of Cobb, California",38.8205,-122.7658333,California,29,1.47E+12,7/29/2016 09:04,9,4,7,12,2016
ci37642496,69,2.54,100,3.01,0.0218,"13km WSW of Niland, CA",33.1893333,-115.6475,California,29,1.47E+12,7/29/2016 09:07,9,7,7,58,2016
ci37642520,75,1.38,29,3.33,0.01812,"13km WSW of Niland, CA",33.1881667,-115.6433333,California,29,1.47E+12,7/29/2016 09:13,9,13,7,11,2016
nc72668136,84,0.79,10,1.52,0.02132,"23km SW of Coalinga, California",35.9996667,-120.56,California,29,1.47E+12,7/29/2016 09:15,9,15,7,49,2016
nn00553754,199.84,0.3,1,0,0.066,"52km E of Big Pine, California",37.1846,-117.7023,California,29,1.47E+12,7/29/2016 09:22,9,22,7,58,2016
nc72668141,45,1.45,32,1.31,0.01193,"7km W of Cobb, California",38.8351667,-122.8075,California,29,1.47E+12,7/29/2016 09:46,9,46,7,9,2016
nc72668146,77,0.56,5,0.99,0.0131,"7km WNW of Cobb, California",38.8364983,-122.809166,California,29,1.47E+12,7/29/2016 09:47,9,47,7,35,2016
ci37642560,27,1.6,39,-1.35,0.0667,"10km NNW of Big Bear Lake, CA",34.3268333,-116.9418333,California,29,1.47E+12,7/29/2016 09:49,9,49,7,11,2016
nc72668151,132,0.91,13,0.34,0.003675,"1km E of The Geysers, California",38.7803345,-122.7338333,California,29,1.47E+12,7/29/2016 10:20,10,20,7,48,2016
ci37642584,69,1.47,33,3.81,0.02079,"13km WSW of Niland, CA",33.192,-115.645,California,29,1.47E+12,7/29/2016 10:21,10,21,7,24,2016
nn00553711,154.26,0.9,12,5.4,0.039,"58km ENE of Big Pine, California",37.2715,-117.6404,California,29,1.47E+12,7/29/2016 10:44,10,44,7,42,2016
ci37642608,90,1.52,36,3.63,0.0209,"13km WSW of Niland, CA",33.1928333,-115.6446667,California,29,1.47E+12,7/29/2016 10:53,10,53,7,44,2016
nc72668166,86,1.24,24,0.06,0.002369,"6km W of Middletown, California",38.7501667,-122.6881667,California,29,1.47E+12,7/29/2016 11:31,11,31,7,9,2016
nn00553757,192.2,0.3,1,4.7,0.043,"53km E of Big Pine, California",37.2087,-117.6909,California,29,1.47E+12,7/29/2016 11:49,11,49,7,11,2016
nc72668176,48,0.68,7,9.4,0.01689,"27km NE of San Miguel, California",35.8936667,-120.4433333,California,29,1.47E+12,7/29/2016 12:06,12,6,7,26,2016
nn00553759,233.44,0.1,0,8.9,0.073,"60km ENE of Searles Valley, California",35.9721,-116.78,California,29,1.47E+12,7/29/2016 12:06,12,6,7,56,2016
ci37642664,47,0.88,12,7.31,0.03235,"3km NW of Lake Henshaw, CA",33.2613333,-116.7828333,California,29,1.47E+12,7/29/2016 12:10,12,10,7,38,2016
nc72668181,38,1.59,39,0.53,0.01314,"8km WNW of Cobb, California",38.839,-122.8186667,California,29,1.47E+12,7/29/2016 12:15,12,15,7,17,2016
nc72668186,114,0.01,0,0.11,0.01255,"8km WNW of Cobb, California",38.8398333,-122.8195,California,29,1.47E+12,7/29/2016 12:15,12,15,7,35,2016
nc72668191,45,1.66,42,1.42,0.01075,"4km SE of The Geysers, California",38.7508333,-122.7243333,California,29,1.47E+12,7/29/2016 12:25,12,25,7,50,2016
ci37642680,33,1.35,28,11.45,0.07749,"17km SSE of Big Bear City, CA",34.1118333,-116.7928333,California,29,1.47E+12,7/29/2016 12:28,12,28,7,23,2016
nc72668196,89,0.34,2,1.23,0.01303,"4km SE of The Geysers, California",38.7486667,-122.7271667,California,29,1.47E+12,7/29/2016 12:29,12,29,7,19,2016
nc72668206,83,0.81,10,1.87,0.003358,"9km WNW of The Geysers, California",38.8251648,-122.8538361,California,29,1.47E+12,7/29/2016 12:33,12,33,7,35,2016
nn00553761,149.06,0.6,6,8.9,0.093,"56km NE of Mammoth Lakes, California",37.9615,-118.4609,California,29,1.47E+12,7/29/2016 12:38,12,38,7,28,2016
nc72668211,80,0.87,12,-0.41,0.1055,"1km NE of Quarry near Lake Nacimiento, CA",35.6778333,-120.9888333,California,29,1.47E+12,7/29/2016 13:26,13,26,7,24,2016
nc72668216,127,1.29,26,-0.32,0.01332,"11km E of Quarry near Portola Valley, CA",37.322,-122.1001667,California,29,1.47E+12,7/29/2016 13:29,13,29,7,8,2016
ci37642736,79,1.47,33,3.47,0.0193,"13km WSW of Niland, CA",33.1898333,-115.6441667,California,29,1.47E+12,7/29/2016 13:29,13,29,7,11,2016
nc72668226,84,0.51,4,2.88,0.007798,"6km WNW of The Geysers, California",38.8065,-122.8196667,California,29,1.47E+12,7/29/2016 13:35,13,35,7,12,2016
nc72668221,62,1.95,58,3.94,0.002898,"18km WNW of West Bishop, California",37.4411667,-118.6391667,California,29,1.47E+12,7/29/2016 13:35,13,35,7,18,2016
nn00553737,254.01,0.3,1,6.3,0.093,"62km ENE of Searles Valley, California",35.9633,-116.7543,California,29,1.47E+12,7/29/2016 13:35,13,35,7,38,2016
nc72668246,196,0.51,4,1.61,0.02007,"5km SSE of Mammoth Lakes, California",37.5998333,-118.9468333,California,29,1.47E+12,7/29/2016 14:12,14,12,7,52,2016
ci37642800,38,0.96,14,-0.3,0.05085,"4km WNW of Grand Terrace, CA",34.0525,-117.3543333,California,29,1.47E+12,7/29/2016 14:14,14,14,7,0,2016
nc72668251,118,1.45,32,-0.11,0.02262,"1km SE of Quarry near Aromas, CA",36.8951667,-121.6168333,California,29,1.47E+12,7/29/2016 14:18,14,18,7,41,2016
ci37642808,70,1.43,31,3.11,0.01983,"13km WSW of Niland, CA",33.1885,-115.6453333,California,29,1.47E+12,7/29/2016 14:21,14,21,7,22,2016
ci37642832,50,1.58,38,2.59,0.05658,"21km ESE of Little Lake, CA",35.8968333,-117.6806667,California,29,1.47E+12,7/29/2016 14:34,14,34,7,59,2016
ci37642840,69,1.87,54,3.18,0.01985,"13km WSW of Niland, CA",33.1921667,-115.6436667,California,29,1.47E+12,7/29/2016 14:39,14,39,7,16,2016
ci37642856,97,0.68,7,13.43,0.06463,"9km NNW of Anza, CA",33.6361667,-116.6948333,California,29,1.47E+12,7/29/2016 14:42,14,42,7,53,2016
nc72668266,86,0.44,3,3.5,0.009074,"6km WNW of The Geysers, California",38.8021667,-122.8213333,California,29,1.47E+12,7/29/2016 14:49,14,49,7,31,2016
ci37642880,69,1.85,53,3.48,0.01975,"13km WSW of Niland, CA",33.1876667,-115.6455,California,29,1.47E+12,7/29/2016 14:54,14,54,7,48,2016
ci37642888,71,1.96,59,3.3,0.0152,"13km WSW of Niland, CA",33.1861667,-115.6403333,California,29,1.47E+12,7/29/2016 14:56,14,56,7,9,2016
ci37143700,108,1.71,45,2.97,0.02494,"13km WSW of Niland, CA",33.1981667,-115.6463333,California,29,1.47E+12,7/29/2016 14:56,14,56,7,25,2016
ci37143692,104,2.33,84,2.98,0.01883,"13km WSW of Niland, CA",33.1928333,-115.6418333,California,29,1.47E+12,7/29/2016 14:56,14,56,7,37,2016
ci37642896,70,2.39,88,3.15,0.01814,"13km WSW of Niland, CA",33.1908333,-115.6421667,California,29,1.47E+12,7/29/2016 14:58,14,58,7,36,2016
ci37642912,112,1.17,21,3.74,0.007903,"12km WSW of Niland, CA",33.1885,-115.6295,California,29,1.47E+12,7/29/2016 15:06,15,6,7,6,2016
nc72668276,47,0.28,1,1.18,0.01733,"1km N of The Geysers, California",38.7908333,-122.7566667,California,29,1.47E+12,7/29/2016 15:08,15,8,7,26,2016
nn00553748,86.73,0.5,4,13.5,0.082,"15km WNW of Portola, California",39.8573,-120.6358,California,29,1.47E+12,7/29/2016 15:20,15,20,7,12,2016
nc72668286,288,0.25,1,0.47,0.0741,"14km SSE of Mammoth Lakes, California",37.5318333,-118.887,California,29,1.47E+12,7/29/2016 15:22,15,22,7,24,2016
ci37642976,68,1.58,38,3.94,0.01746,"13km WSW of Niland, CA",33.1856667,-115.6431667,California,29,1.47E+12,7/29/2016 15:30,15,30,7,56,2016
ci37642992,83,1.63,41,3.07,0.01719,"13km WSW of Niland, CA",33.1906667,-115.641,California,29,1.47E+12,7/29/2016 15:32,15,32,7,58,2016
ci37643024,81,1.25,24,3.19,0.01667,"12km WSW of Niland, CA",33.1916667,-115.6396667,California,29,1.47E+12,7/29/2016 15:47,15,47,7,12,2016
ci37643032,70,2,62,3.45,0.01867,"13km WSW of Niland, CA",33.1895,-115.6435,California,29,1.47E+12,7/29/2016 15:52,15,52,7,49,2016
ci37643040,163,0.47,3,8.47,0.0322,"20km E of Anza, CA",33.5255,-116.4641667,California,29,1.47E+12,7/29/2016 15:55,15,55,7,9,2016
ci37643072,90,1.22,23,3.44,0.01823,"12km WSW of Niland, CA",33.1928333,-115.641,California,29,1.47E+12,7/29/2016 16:12,16,12,7,57,2016
ci37643088,71,1.45,32,3.41,0.01673,"13km WSW of Niland, CA",33.188,-115.6416667,California,29,1.47E+12,7/29/2016 16:21,16,21,7,17,2016
nc72668301,75,0.54,4,2.36,0.00704,"7km NW of The Geysers, California",38.814,-122.823,California,29,1.47E+12,7/29/2016 16:38,16,38,7,36,2016
nc72668306,77,1.44,32,1.15,0.09377,"16km W of Redwood Valley, California",39.26,-123.3995,California,29,1.47E+12,7/29/2016 16:40,16,40,7,26,2016
nc72668311,119,0.72,8,6.44,0.06644,"25km SE of Mammoth Lakes, California",37.4606667,-118.798,California,29,1.47E+12,7/29/2016 17:05,17,5,7,54,2016
ci37643128,93,0.24,1,12.91,0.03868,"11km ESE of Anza, CA",33.5168333,-116.564,California,29,1.47E+12,7/29/2016 17:12,17,12,7,0,2016
ci37643184,70,1.79,49,3.62,0.01974,"13km WSW of Niland, CA",33.191,-115.6441667,California,29,1.47E+12,7/29/2016 17:38,17,38,7,58,2016
ci37643192,68,1.51,35,3.36,0.02181,"13km WSW of Niland, CA",33.1883333,-115.6478333,California,29,1.47E+12,7/29/2016 17:57,17,57,7,48,2016
ci37143684,152,1.25,24,3.89,0.02317,"13km WSW of Niland, CA",33.1965,-115.6451667,California,29,1.47E+12,7/29/2016 17:58,17,58,7,25,2016
nc72670945,248,1.35,28,1.24,0.02698,"43km SSW of Tulelake, California",41.582,-121.6228333,California,29,1.47E+12,7/29/2016 18:13,18,13,7,53,2016
nc72668376,72,1,15,3.7,0.01638,"2km NNW of The Geysers, California",38.7996674,-122.7686691,California,29,1.47E+12,7/29/2016 18:47,18,47,7,58,2016
nc72668401,60,1.1,19,1.34,0.002784,"7km WNW of The Geysers, California",38.8115005,-122.8280029,California,29,1.47E+12,7/29/2016 19:16,19,16,7,42,2016
nc72668411,70,0.35,2,2.11,0.00714,"9km NW of The Geysers, California",38.8233333,-122.8441667,California,29,1.47E+12,7/29/2016 19:24,19,24,7,32,2016
nc72668431,143,0.56,5,1.65,0.008894,"9km NW of The Geysers, California",38.8255005,-122.8460007,California,29,1.47E+12,7/29/2016 19:58,19,58,7,15,2016
nc72668456,87,0.74,8,1.59,0.001887,"9km WNW of Cobb, California",38.8396683,-122.8335037,California,29,1.47E+12,7/29/2016 20:07,20,7,7,58,2016
nc72668451,56,1.93,57,2,0.003787,"9km WNW of Cobb, California",38.839,-122.8306667,California,29,1.47E+12,7/29/2016 20:08,20,8,7,26,2016
nc72668461,108,0.81,10,1.23,0.003013,"9km WNW of Cobb, California",38.8390007,-122.831665,California,29,1.47E+12,7/29/2016 20:09,20,9,7,3,2016
nc72668466,51,1.61,40,1.63,0.005083,"9km WNW of Cobb, California",38.839,-122.829,California,29,1.47E+12,7/29/2016 20:10,20,10,7,56,2016
nc72668471,131,0.48,4,5.33,0.01592,"5km E of Mammoth Lakes, California",37.6406667,-118.911,California,29,1.47E+12,7/29/2016 20:13,20,13,7,6,2016
nc72668481,56,0.36,2,5.83,0.008125,"5km E of Mammoth Lakes, California",37.6396667,-118.9051667,California,29,1.47E+12,7/29/2016 20:16,20,16,7,16,2016
nc72668486,83,1.49,34,0.44,0.1533,"28km E of Ridgemark, California",36.799,-121.046,California,29,1.47E+12,7/29/2016 20:17,20,17,7,50,2016
ci37643232,82,0.56,5,15.27,0.03426,"7km S of Idyllwild, CA",33.6798333,-116.731,California,29,1.47E+12,7/29/2016 20:26,20,26,7,46,2016
ci37143724,261,0.41,3,8.69,0.1034,"21km ESE of Anza, CA",33.4671667,-116.4701667,California,29,1.47E+12,7/29/2016 20:54,20,54,7,30,2016
ci37643248,130,0.57,5,17.91,0.002987,"3km S of Idyllwild, CA",33.7091667,-116.7168333,California,29,1.47E+12,7/29/2016 20:54,20,54,7,37,2016
ci37643256,70,1.02,16,9.87,0.111,"4km WNW of Banning, CA",33.9388333,-116.9218333,California,29,1.47E+12,7/29/2016 21:09,21,9,7,57,2016
ci37643264,69,1.42,31,3.82,0.02064,"13km WSW of Niland, CA",33.191,-115.6453333,California,29,1.47E+12,7/29/2016 21:18,21,18,7,23,2016
ci37143708,70,1.67,43,3.42,0.0228,"13km WSW of Niland, CA",33.1885,-115.649,California,29,1.47E+12,7/29/2016 21:18,21,18,7,50,2016
nc72668526,190,0.75,9,0.59,0.02254,"5km SSW of Mammoth Lakes, California",37.5991667,-118.9986667,California,29,1.47E+12,7/29/2016 21:25,21,25,7,25,2016
nc72668531,61,0.35,2,4.92,0.01336,"5km ESE of Mammoth Lakes, California",37.6383333,-118.9118333,California,29,1.47E+12,7/29/2016 21:39,21,39,7,55,2016
nc72668536,208,0.33,2,1.94,0.02993,"6km SSW of Mammoth Lakes, California",37.5903333,-118.9963333,California,29,1.47E+12,7/29/2016 21:41,21,41,7,49,2016
nc72668541,129,1.18,21,1.44,0.0741,"14km SSE of Mammoth Lakes, California",37.5318333,-118.887,California,29,1.47E+12,7/29/2016 22:04,22,4,7,25,2016
nc72668551,108,0.88,12,-0.52,0.01159,"2km NW of The Geysers, California",38.7891655,-122.7740021,California,29,1.47E+12,7/29/2016 22:08,22,8,7,55,2016
nc72668571,47,1.78,49,1.96,0.05302,"26km NE of Hollister, California",37.0268333,-121.1916667,California,29,1.47E+12,7/29/2016 22:35,22,35,7,5,2016
ci37643272,57,1.51,35,4.58,0.02009,"13km NE of Trabuco Canyon, CA",33.7495,-117.4971667,California,29,1.47E+12,7/29/2016 22:39,22,39,7,9,2016
nc72668581,92,0.54,4,7.27,0.01403,"12km ESE of Mammoth Lakes, California",37.5936667,-118.8461667,California,29,1.47E+12,7/29/2016 22:45,22,45,7,32,2016
nc72668586,54,2.57,102,6.17,0.05368,"18km N of Laytonville, California",39.8576667,-123.5091667,California,29,1.47E+12,7/29/2016 22:49,22,49,7,3,2016
nc72668621,119,1.19,22,1.07,0.05451,"26km NE of Hollister, California",37.0255,-121.1908333,California,29,1.47E+12,7/29/2016 23:43,23,43,7,4,2016
nc71104794,317,0.68,7,2.24,0.04801,"27km NE of Hollister, California",37.033,-121.1905,California,29,1.47E+12,7/29/2016 23:45,23,45,7,44,2016
nn00553795,131.48,1,15,9.4,0.127,"18km ESE of Janesville, California",40.2318,-120.3283,California,30,1.47E+12,7/30/2016 00:21,0,21,7,13,2016
nc72669955,173,0.25,1,6.85,0.02853,"22km WNW of Chester, California",40.4115,-121.455,California,30,1.47E+12,7/30/2016 00:23,0,23,7,40,2016
ci37643280,36,1.6,39,3.58,0.01795,"3km W of Borrego Springs, CA",33.2515,-116.4091667,California,30,1.47E+12,7/30/2016 00:28,0,28,7,58,2016
nc72668656,196,0.55,5,7.31,0.03143,"22km WNW of Chester, California",40.4033333,-121.4633333,California,30,1.47E+12,7/30/2016 01:14,1,14,7,48,2016
nc72668661,195,0.49,4,7.08,0.03322,"22km WNW of Chester, California",40.4046667,-121.4653333,California,30,1.47E+12,7/30/2016 01:15,1,15,7,57,2016
nc72668666,116,0.87,12,6.93,0.03224,"22km WNW of Chester, California",40.4103333,-121.4613333,California,30,1.47E+12,7/30/2016 01:16,1,16,7,37,2016
nc72668651,101,1.49,34,7.22,0.03759,"22km WNW of Chester, California",40.3955,-121.4723333,California,30,1.47E+12,7/30/2016 01:17,1,17,7,11,2016
nc72668676,115,1.4,30,7.15,0.03002,"22km WNW of Chester, California",40.408,-121.4595,California,30,1.47E+12,7/30/2016 01:25,1,25,7,9,2016
nc72668681,64,0.22,1,1.36,0.01049,"6km W of Cobb, California",38.828,-122.7921667,California,30,1.47E+12,7/30/2016 01:25,1,25,7,24,2016
nc72668696,190,0.39,2,7.01,0.03293,"22km WNW of Chester, California",40.4063333,-121.4643333,California,30,1.47E+12,7/30/2016 01:28,1,28,7,38,2016
nc72668691,105,1.98,60,7.28,0.03018,"22km WNW of Chester, California",40.4043333,-121.4613333,California,30,1.47E+12,7/30/2016 01:30,1,30,7,31,2016
nc72668701,202,0.65,6,8.4,0.02941,"22km WNW of Chester, California",40.4003333,-121.4613333,California,30,1.47E+12,7/30/2016 01:31,1,31,7,56,2016
